,favorite_count,retweet_count,sentiment,source,text,user_fav_count,user_follower_count,user_friends_count,user_name,user_screen_name,user_url
10,0,54,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @VishalDadlani: Please read this! Open your eyes! https://t.co/HMd5sa0sXi,1020,114,897,Sameer Choudhury,ChoudhurySam1,
11,0,0,negative,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",BJP's Vikram Saini unapologetic about 'will break limbs of cow killers' threat https://t.co/3MWlauzOtu https://t.co/XHbRfQCHAL,1,16,1,Mona Darling,monadarling111,
12,0,0,negative,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Only police, administration can act against illegal slaughterhouses, says UP DGP https://t.co/kZe0tQOEQI https://t.co/dtRARh0tmu",1,16,1,Mona Darling,monadarling111,
13,0,0,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2022 @yadavakhilesh       ,,,         @yogi_adityanath",10159,2081,1663,,santoshdubey741,
14,0,0,negative,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",BJP's Vikram Saini unapologetic about 'will break limbs of cow killers' threat https://t.co/jTRRatqF8a https://t.co/zB9x4jy5k8,1,56,14,Baba Ji ka Thullu,babajikathullu0,
15,0,0,negative,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",BJP's Vikram Saini unapologetic about 'will break limbs of cow killers' threat https://t.co/yn5TTKBeKl https://t.co/nd5XlFGAEc,1,16,1,Mona Darling,monadarling111,
16,0,0,negative,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Only police, administration can act against illegal slaughterhouses, says UP DGP https://t.co/ZeaZtSv7Dg https://t.co/6NRXHgNQ8X",1,56,14,Baba Ji ka Thullu,babajikathullu0,
17,0,126,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANINewsUP: Tulsidas ji ne kabhi Akbar ko raja nahi maana tha, unka kehna tha ki mera raja ek hi hai-Bhagwan Ram: Yogi Adityanath https:",4099,32,78,vishal patel,vishal98865,
18,0,0,negative,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Only police, administration can act against illegal slaughterhouses, says UP DGP https://t.co/s3gaOi2FVC https://t.co/a6rL7u5KN8",1,16,1,Mona Darling,monadarling111,
19,0,34,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GappistanRadio: 1 week over and still all Yogi Adityanath on TV. Delhi yet to launch its counter to capture the news space again.,42,67,47,Hetal Patel,HetuNPatel,
20,0,160,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @abpnewstv: #YogiInGorakhpur: ""I guarantee security and justice to every person in UP"" says CM #YogiAdityanath 
https://t.co/xnBU8RMayP",615,15,79,Arakshita Mohapatra,ArakshitaM,
21,0,368,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @YesIamSaffron:     @laluprasadrjd    @yogi_adityanath   ?
   ",13783,694,550,Abhinav,4BHI9,https://t.co/U9awixcwv0
22,0,0,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yogi Adityanath is fabulous.
I hope he will become our next prime minister in future.",6,2,103,Aditya Jaiswal,AdityaJ2617,
23,0,38650,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Gurmeetramrahim: Congrats to @Yogi_Adityanath for being sworn in as the CM of Uttar Pradesh. May the state prosper &amp; flourish under you,19394,1251,2749,Pawan Kumar Insan,pawan_insan,
24,0,5,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SwarajyaMag: UP: Yogi Adityanath Promises Pothole-Free Roads By 15 June

https://t.co/MO5mnHjpcs",47126,294,140,Venkatesh Madhavarao,mvenkatesh1951,
25,0,0,neutral,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","   , '15        ' https://t.co/ah68zet3Yp",466,23,97,nimesh shukla,nimeshshukla,
26,0,1,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SaffronWatch: Yogi Adityanath to ban slaughterhouses in Uttar Pradesh; butchers worried about their livelihoods https://t.co/IvkxGqlSDz,1828,920,516,_,Ghoomta_Aaena,
27,0,1,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PragativadiNews: Free all roads in UP of potholes, orders CM Yogi Adityanath https://t.co/bkg2LET3Ss https://t.co/XPY9H7JrBB",2651,437,191,Rajesh  Tripathy,RajeshKTripathy,
28,0,12,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SACHKAHOON:     :     ,    
#GORAKHAPURTOUR, #UPCM, #YOGIADITYANATH
https://",24420,404,37, ,prajapti_govind,
29,0,5,neutral,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SwarajyaMag: UP: Yogi Adityanath Promises Pothole-Free Roads By 15 June

https://t.co/MO5mnHjpcs",11271,4114,4714,Biju Nair,BijuNair20,
30,0,0,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ravi4354 @AAPVind @yogi_adityanath @RitaBJoshi @gsgarima36 @neo_pac @Ms_Aflatoon very shameful,5205,687,2141,Dr.VAIBHAV.....,vmkapre,
31,0,0,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Gurmeetramrahim @yogi_adityanath congrats,408,42,54,jaipal singh insan,InsanJaypal,
32,0,5,neutral,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SwarajyaMag: UP: Yogi Adityanath Promises Pothole-Free Roads By 15 June

https://t.co/MO5mnHjpcs",187,85,383,Anil Sharma,imAnilSharma,
33,0,0,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DrPravinTogadia: Hindu Saints lauded Yogi Adityanath demands law from UP and Union Gov for Ram temple.@timesofindia,103,233,498,Kapil Dave,KapildaveTOI,
34,0,368,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @YesIamSaffron:     @laluprasadrjd    @yogi_adityanath   ?
   ",13023,423,1692,Shivkant Sharma ,shivkant2602,https://t.co/cgDAK8DCo0
35,0,126,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANINewsUP: Tulsidas ji ne kabhi Akbar ko raja nahi maana tha, unka kehna tha ki mera raja ek hi hai-Bhagwan Ram: Yogi Adityanath https:",8322,84,28,Sunil ,suniluk26,https://t.co/2vlNC50nva
36,0,126,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANINewsUP: Tulsidas ji ne kabhi Akbar ko raja nahi maana tha, unka kehna tha ki mera raja ek hi hai-Bhagwan Ram: Yogi Adityanath https:",6853,40,64,PRASHANT KASHYAP,prashantarchu,
37,0,210,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mvmeet: Watch! Maligning Yogi Adityanath: Rajdeep Sardesai makes India Today Group face legal action 

https://t.co/tVSUThXBBJ",445,1068,125,Saffron Radhika,RadhikaSaffron,
38,0,659,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GauravPandhi: Ajmer Blast convict Sunil Joshi met Adityanath, to brief him, before the terror plot was executed. Now, he is a CM! https",8279,2426,740,Zeeshan Mhaskar,MhaskarChief,https://t.co/tzpyE46NZh
39,0,10,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CKVignesh_: Despite all the fuss, Yogi Adityanath's Gorakhpur is no case study of polarisation
https://t.co/zGFdnzdElP",17,0,39,Ravi Singh,RaviSin61782963,
40,0,441,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANINewsUP: Na jaati, na mazhab, na ling ke naam par koi bhedbhaav hoga. Vikaas sabka hoga. Kisi ka tushtikaran nhi hoga: UP CM Yogi Adi",23832,279,644,gab.ai/ unwitty_twit,unwitty_twit,
41,0,0,positive,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Bravo bhagva bahadur Adityanath Yogi , CM UP for great steps for development and clean society &amp; security for women.",87,14,459,YENNAM DAMODAR RAO,YENNAMDAMODARRA,
42,0,38650,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Gurmeetramrahim: Congrats to @Yogi_Adityanath for being sworn in as the CM of Uttar Pradesh. May the state prosper &amp; flourish under you,408,42,54,jaipal singh insan,InsanJaypal,
43,0,14,positive,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SwarajyaMag: Will Not Touch Legal Slaughter Houses: Yogi  Adityanath

https://t.co/YDvbuiV6WG",404746,1557,116,Dhruv Bhimrajka,dhruvbhim,https://t.co/zXlsqO88ZN
44,0,126,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANINewsUP: Tulsidas ji ne kabhi Akbar ko raja nahi maana tha, unka kehna tha ki mera raja ek hi hai-Bhagwan Ram: Yogi Adityanath https:",1574,52,107,#truelover,amankumar_23,
45,0,245,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @smitaprakash: Yogi Adityanath ends speech with Jai Sri Ram. Not Vande Mataram or Jai Hind. Nit picking maybe but well, that's the way d",3384,38,112,ASHOK KUMAR SHARMA,ashoksharma_adv,
46,0,174,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ANI_news: #WATCH Live from Gorakhpur (UP) : Welcome ceremony of Yogi Adityanath on his first visit to Gorakhpur as CM https://t.co/tTLE,3,66,494,Abhishek Mohanty,ruralfusion,
47,0,110,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANINewsUP: Humne prashasan se kaha hai ki aise tatvo par kadhai barti jaaye jo manchale hain: Yogi Adityanath, Uttar Pradesh CM https:/",1892,186,9,Rohit Sharma,aatish_rohit,https://t.co/twxHxObKhq
48,0,73,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pooja3goswami:     ...
    ... 
@narendramodi @yogi_adityanath @arunjaitley @SushmaSwaraj  
#Y",1178,122,439,Anil Kumar Shukla,AnilKum82738005,
49,0,251,neutral,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","RT @DaaruBaazMehta: Yes thats CM Yogi Adityanath
Yes thats a Red Beacon 

On Yes, He said ""No to VIP culture""

Opps, Yes hes from BJP, so J",6098,196,580,Darshan,darshan_sawe,
50,0,874,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rahulroushan: Libtard meltdown, NYT drivel, and now senility of Fali Nariman. Looks like Yogi Adityanath is gonna be the Prime Minister",4582,326,355,Salil,SalilPunn,
51,0,129,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @TheUnRealTimes: JUST IN: UP journalist hospitalized with high blood pressure after Yogi Adityanath does nothing for half an hour,22846,863,2145,Bhoopalan Y. Padua,bhoopalp,
52,0,73,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pooja3goswami:     ...
    ... 
@narendramodi @yogi_adityanath @arunjaitley @SushmaSwaraj  
#Y",9393,211,59,  ,vikassura7,https://t.co/BEYk84H2cL
53,0,7,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ravi4354: Holding cheque over d head of Acid Attack victim wid @yogi_adityanath @RitaBJoshi looks stupid to d core @gsgarima36 @neo_pac,1828,920,516,_,Ghoomta_Aaena,
54,3,5,neutral,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UP: Yogi Adityanath Promises Pothole-Free Roads By 15 June

https://t.co/MO5mnHjpcs",542,34630,681,Swarajya,SwarajyaMag,http://t.co/3WYSd8k9BS
55,0,15,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Rahul_Pandey_1: Meanwhile in Uttar Pradesh.. People continue to wait for loan waiver. Will the BJP deliver on their poll promise?
https",14313,122,107,,ThanjaiRiz,
56,0,109,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RenukaJain6: Meat row? CM Yogi Adityanath enforcing laws that existed for years. Yes @yadavakhilesh they existed.U closed ur eyes https,6669,342,62,Mansi Gupta,MansiGupta2015,
57,0,73,neutral,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","RT @pooja3goswami:     ...
    ... 
@narendramodi @yogi_adityanath @arunjaitley @SushmaSwaraj  
#Y",1032,24,58,bholeshwar,bholemishra021,
58,0,16,positive,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @TVMohandasPai: https://t.co/p2sQ1rmpdW great article pl read TT,5135,70,345,Everyday Epiphanies,raghavendrath,
59,0,0,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ShekharGupta Yogi Adityanath is a graduate in MATHEMATICS. Bright and wise. Does constitution bar Sanyasi from office of CM, PM @RanaAyyub",670,21,86,Arun Walie,arun_walie,
60,0,368,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @YesIamSaffron:     @laluprasadrjd    @yogi_adityanath   ?
   ",23196,187,179,naveen,nvndby,
61,0,126,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANINewsUP: Tulsidas ji ne kabhi Akbar ko raja nahi maana tha, unka kehna tha ki mera raja ek hi hai-Bhagwan Ram: Yogi Adityanath https:",1301,221,452,Arunaksh Bhandari,imarunaksh,https://t.co/ViGCknJDJq
62,0,368,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @YesIamSaffron:     @laluprasadrjd    @yogi_adityanath   ?
   ",1007,268,1511,arun bhagat,arunbhagat130,
63,0,0,positive,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Free All Roads In Uttar Pradesh of Pot-Holes by June 15, Orders Yogi Adityanath https://t.co/I9hxGnCX6y",163,4888,198,SatyaVijayi,SatyaVijayi,https://t.co/cFcjAPpQMQ
64,0,126,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANINewsUP: Tulsidas ji ne kabhi Akbar ko raja nahi maana tha, unka kehna tha ki mera raja ek hi hai-Bhagwan Ram: Yogi Adityanath https:",94661,842,3173,Harish M,SupremeHarish,https://t.co/kK46ODd7qe
65,0,2,negative,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @SaffronWatch: Yogi Adityanath orders blanket ban on cow smuggling, directs closure of slaughterhouses https://t.co/huPqAp7B5e",2316,2434,800,Naveed Ahmad,naveed360,
66,0,73,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pooja3goswami:     ...
    ... 
@narendramodi @yogi_adityanath @arunjaitley @SushmaSwaraj  
#Y",8775,117,215,suyash sunita pathak,Sunilpa82649106,
67,0,14,positive,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @IndianExpress: Yogi Adityanath had Saturday made it clear that abattoirs operating legally will not be touched. https://t.co/Vckd2tPrBz,4741,265,406,Sex_pear,cryptex_221B,
68,0,368,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @YesIamSaffron:     @laluprasadrjd    @yogi_adityanath   ?
   ",141479,100659,263,JAY,YesIamSaffron,https://t.co/zzYhUTXOHI
69,0,209,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @YesIamSaffron:      @yogi_adityanath      ,         ",141479,100659,263,JAY,YesIamSaffron,https://t.co/zzYhUTXOHI
70,0,0,negative,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/GdMNXQltCm 
Very Sad and Disappointing @SV99999 @akshaykumar @BJP4UP @BJP4India @vhporg https://t.co/LzUfmCCz4Q",793,13,135,NARENDRAKUMAR MISHRA,m_narendra39,
71,0,213,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RGVzoomin: Yogi Adityanath is fantastic ..I think he is better than Narendra Modi ..I hope he becomes the next prime minister,639,749,120,   ?,Akhand1Bharat,http://t.co/yAdkvjxcUW
72,0,113,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SanjayAzadSln:            UP        https://t.co/lKSKhkziNJ,1861,107,186,Amritpal singh Gill,Amritgill123,https://t.co/YzrVcSzVPk
73,0,73,neutral,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @pooja3goswami:     ...
    ... 
@narendramodi @yogi_adityanath @arunjaitley @SushmaSwaraj  
#Y",837,2527,1176,Rahul Patel #BMJ,RNRA9262514,https://t.co/tsGQJsQAGj
74,0,213,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RGVzoomin: Yogi Adityanath is fantastic ..I think he is better than Narendra Modi ..I hope he becomes the next prime minister,502,135,122,His Highness,BaBaCopyPaste,http://t.co/98nNEl4rER
75,0,0,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@yogi_adityanath @CMOfficeUP Sir all parents need your help in imposing some strict guidelines on all schools for steep hike in school fees.,0,0,38,ankit sharma,ankitsh_hp,
76,0,0,negative,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>",Modi govt reacts sharply to NYT editorial critical of Yogi Adityanaths appointment as UP CM https://t.co/70YatMdR2t,108,8818,4032,HollyBollyBuzz,hollybollybuzz,https://t.co/EloG3BQBs3
77,0,207,neutral,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FrustIndian: ""As monks, we have been trained in scriptures but we have also been trained to use weapons.""
-Yogi Adityanath https://t.co",1194,71,348,Rajat Deshmukh,boxerrajatdesh1,https://t.co/siRx1hMQVe
78,0,199,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @YesIamSaffron: UP  @yogi_adityanath  CM            @RanaAyyub @sagarikaghose @,498,103,248,( ),krantikariboss,
79,0,126,neutral,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ANINewsUP: Tulsidas ji ne kabhi Akbar ko raja nahi maana tha, unka kehna tha ki mera raja ek hi hai-Bhagwan Ram: Yogi Adityanath https:",18527,7485,7617,Dr. Seetesh PANDE,SeeteshPande,https://t.co/RvjPMHftAJ
80,0,118,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ZeeNewsHindi:            
https://t.co/r8Gs3jau9t",2469,51,86,DEVENDRA CHAUHAN,DEV000SAGAR,
81,0,73,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pooja3goswami:     ...
    ... 
@narendramodi @yogi_adityanath @arunjaitley @SushmaSwaraj  
#Y",2929,30,89,NIBA Business,niba_business,
82,0,245,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @smitaprakash: Yogi Adityanath ends speech with Jai Sri Ram. Not Vande Mataram or Jai Hind. Nit picking maybe but well, that's the way d",4549,834,4970,NMFAO,SiachenSe,
83,0,38650,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Gurmeetramrahim: Congrats to @Yogi_Adityanath for being sworn in as the CM of Uttar Pradesh. May the state prosper &amp; flourish under you,32,10,54,Charanjit,Charanjitchabra,
84,0,199,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @YesIamSaffron: UP  @yogi_adityanath  CM            @RanaAyyub @sagarikaghose @,788,214,632, ,hotmadhu1,
85,0,13,neutral,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @safimichael: In Gorakhpur, targets of Yogi Adityanath's youth wing worry about what's next https://t.co/yXbBLW7iEd",2960,10263,277,projectKASHMIR,_projectkashmir,
86,0,3306,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @PMOIndia: The Chief Minister of Uttar Pradesh, Shri @yogi_adityanath met PM Shri @narendramodi. @CMOfficeUP https://t.co/GhFuiEH7uA",34,27,120,Dhiraj Rawat,dhirajrawat304,
87,0,441,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ANINewsUP: Na jaati, na mazhab, na ling ke naam par koi bhedbhaav hoga. Vikaas sabka hoga. Kisi ka tushtikaran nhi hoga: UP CM Yogi Adi",46338,402,526,Himalay Singh #Lodhi,HimalaySingh93,
88,0,73,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @pooja3goswami:     ...
    ... 
@narendramodi @yogi_adityanath @arunjaitley @SushmaSwaraj  
#Y",5655,1618,913,Lalit ( NEW INDIA ),Lalitsharma2017,https://t.co/GrTv4CQMKD
89,0,2,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SaffronWatch: Thousands Feel the Blow as Yogi Govt Moves to Shut Slaughterhouses https://t.co/ohLDEY6KAc,9655,85,189,saqib ahmed,saqibv7,
90,0,659,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GauravPandhi: Ajmer Blast convict Sunil Joshi met Adityanath, to brief him, before the terror plot was executed. Now, he is a CM! https",12092,406,1841,Rushikesh Khatkhede,ThisIsRushi,https://t.co/p21oVfmSCN
91,0,0,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sabka sath sabka vikash isme adityanath yogi prakasvan tejvan surya ke saman chamkte rahe,0,0,1,Swam Anant Ashram,AnantSwam,
92,0,199,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @YesIamSaffron: UP  @yogi_adityanath  CM            @RanaAyyub @sagarikaghose @,22419,24874,314,   ,shuklapinku,
93,0,77,negative,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","RT @DaaruBaazMehta: SHOCKING

Ajmer dargah blast Convict Sunil Joshi had met Yogi Adityanath in 2006 as per statement of Joshi's former aid",20819,321,751,Rohan Kumar,gohanvsrohan,
94,0,0,negative,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Media failed to cover Finance Bill because Parliament reporting is non-existent https://t.co/YbrbIKxn3H via @dailyo_,17,138,319,Prakhar Gupta,prakhar_01_11,
95,0,213,positive,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @RGVzoomin: Yogi Adityanath is fantastic ..I think he is better than Narendra Modi ..I hope he becomes the next prime minister,1591,606,507,AKS ,avinash80,https://t.co/fl7Yl9CxHW
96,0,0,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@pooja3goswami @narendramodi @yogi_adityanath @arunjaitley @SushmaSwaraj             ,6096,260,347,Amit Chaurasia,mmy_er,
97,0,441,neutral,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","RT @ANINewsUP: Na jaati, na mazhab, na ling ke naam par koi bhedbhaav hoga. Vikaas sabka hoga. Kisi ka tushtikaran nhi hoga: UP CM Yogi Adi",6252,31801,889,Ranjitsinh Chudasama,bk_chudasama,https://t.co/LZ7n0WtSL2
98,0,0,negative,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","#India Times of India
LUCKNOW: Maintaining his tough posture, chief minister Aditya Nath Yogi on Saturday issued... https://t.co/wMCg2EBTo7",0,80,11,Blogger Network,BloggerNetwork2,http://t.co/2qFxVio9hN
99,0,113,neutral,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SanjayAzadSln:            UP        https://t.co/lKSKhkziNJ,3848,54,235,Atul Katiyar,atulkatiyar007,
